date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:51:24	4665/4665	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:08%20GMT	https://html.themeholy.com/webteck/demo/assets/img/favicons/apple-icon-180x180.png	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/assets/img/favicons/apple-icon-180x180.png	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:24	4054/4054	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:08%20GMT	https://html.themeholy.com/webteck/demo/assets/img/favicons/android-icon-192x192.png	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/assets/img/favicons/android-icon-192x192.png	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:24	1085/1085	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:08%20GMT	https://html.themeholy.com/webteck/demo/assets/img/favicons/favicon-32x32.png	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/assets/img/favicons/favicon-32x32.png	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:24	2348/2348	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:08%20GMT	https://html.themeholy.com/webteck/demo/assets/img/favicons/favicon-96x96.png	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/assets/img/favicons/favicon-96x96.png	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:25	565/565	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:08%20GMT	https://html.themeholy.com/webteck/demo/assets/img/favicons/favicon-16x16.png	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/assets/img/favicons/favicon-16x16.png	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:25	720/720	---M-Z	200	added ('OK')	application/json	date:Sat,%2029%20Jun%202024%2018:33:08%20GMT	https://html.themeholy.com/webteck/demo/assets/img/favicons/manifest.json	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/assets/img/favicons/manifest.json	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:25	3585/3585	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:08%20GMT	https://html.themeholy.com/webteck/demo/assets/img/favicons/ms-icon-144x144.png	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/assets/img/favicons/ms-icon-144x144.png	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:25	194246/194246	---M-Z	200	added ('OK')	text/css	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/assets/css/bootstrap.min.css	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/assets/css/bootstrap.min.css	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:26	5272/5272	---M-Z	200	added ('OK')	text/css	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/assets/css/magnific-popup.min.css	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/assets/css/magnific-popup.min.css	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:26	454857/454857	---M-Z	200	added ('OK')	text/css	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/assets/css/fontawesome.min.css	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/assets/css/fontawesome.min.css	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:26	22582/22582	---M-Z	200	added ('OK')	text/css	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/assets/css/swiper-bundle.min.css	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/assets/css/swiper-bundle.min.css	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:26	600447/600447	---M-Z	200	added ('OK')	text/css	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/assets/css/style.css	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/assets/css/style.css	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:26	68789/68789	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/index.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/index.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:27	10128/10128	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2029%20Jun%202024%2018:33:02%20GMT	https://html.themeholy.com/webteck/demo/assets/img/logo.svg	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/assets/img/logo.svg	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:27	68607/68607	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-web-development.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-web-development.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:27	56636/56636	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-software-company.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-software-company.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:27	56879/56879	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-software-company-2.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-software-company-2.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:28	71648/71648	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-startup-company.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-startup-company.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:28	55063/55063	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-it-solution.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-it-solution.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:28	64566/64566	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-web-agency.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-web-agency.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:28	57301/57301	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-startup.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-startup.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:29	70751/70751	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-game-solution.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-game-solution.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:29	48605/48605	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-sass-marketing.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-sass-marketing.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:29	45125/45125	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-sass-landing.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-sass-landing.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:29	51615/51615	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-sass-landing-2.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-sass-landing-2.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:30	46969/46969	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:32:58%20GMT	https://html.themeholy.com/webteck/demo/home-app-landing.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-app-landing.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:30	54759/54759	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:32:58%20GMT	https://html.themeholy.com/webteck/demo/home-ai-technology.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-ai-technology.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:30	46059/46059	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:32:58%20GMT	https://html.themeholy.com/webteck/demo/home-cyber-security.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-cyber-security.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:30	54690/54690	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:32:58%20GMT	https://html.themeholy.com/webteck/demo/home-cyber-security-2.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-cyber-security-2.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:31	69279/69279	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-it-company.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-it-company.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:31	61683/61683	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:32:58%20GMT	https://html.themeholy.com/webteck/demo/home-digital-marking.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-digital-marking.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:31	58416/58416	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-it-agency.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-it-agency.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:31	53507/53507	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:32:58%20GMT	https://html.themeholy.com/webteck/demo/home-crm.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-crm.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:31	69071/69071	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-it-consulting.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-it-consulting.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:32	38242/38242	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-help-desk.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-help-desk.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:32	67810/67810	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:32:58%20GMT	https://html.themeholy.com/webteck/demo/home-digital-agency-op.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-digital-agency-op.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:32	75900/75900	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-web-development-op.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-web-development-op.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:32	57782/57782	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-software-company-op.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-software-company-op.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:33	58025/58025	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-software-company-2-op.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-software-company-2-op.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:33	70669/70669	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-startup-company-op.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-startup-company-op.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:33	56209/56209	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-it-solution-op.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-it-solution-op.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:33	66765/66765	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-web-agency-op.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-web-agency-op.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:34	61684/61684	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-startup-op.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-startup-op.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:34	71696/71696	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-game-solution-op.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-game-solution-op.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:34	50962/50962	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-sass-marketing-op.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-sass-marketing-op.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:34	59038/59038	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-sass-landing-op.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-sass-landing-op.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:35	58196/58196	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-sass-landing-2-op.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-sass-landing-2-op.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:35	56547/56547	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:32:58%20GMT	https://html.themeholy.com/webteck/demo/home-app-landing-op.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-app-landing-op.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:35	55704/55704	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:32:58%20GMT	https://html.themeholy.com/webteck/demo/home-ai-technology-op.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-ai-technology-op.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:35	55776/55776	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:32:58%20GMT	https://html.themeholy.com/webteck/demo/home-cyber-security-2-op.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-cyber-security-2-op.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:36	70425/70425	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-it-company-op.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-it-company-op.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:36	60704/60704	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:32:58%20GMT	https://html.themeholy.com/webteck/demo/home-digital-marking-op.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-digital-marking-op.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:36	57437/57437	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-it-agency-op.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-it-agency-op.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:36	63749/63749	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:32:58%20GMT	https://html.themeholy.com/webteck/demo/home-crm-op.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-crm-op.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:37	70217/70217	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-it-consulting-op.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-it-consulting-op.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:37	39624/39624	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/home-help-desk-op.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/home-help-desk-op.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:37	52504/52504	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:32:58%20GMT	https://html.themeholy.com/webteck/demo/about.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/about.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:37	39269/39269	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/service.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/service.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:38	30996/30996	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/service-details.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/service-details.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:38	36075/36075	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/shop.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/shop.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:38	42171/42171	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/shop-details.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/shop-details.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:38	29968/29968	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:32:58%20GMT	https://html.themeholy.com/webteck/demo/cart.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/cart.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:38	32659/32659	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:32:58%20GMT	https://html.themeholy.com/webteck/demo/checkout.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/checkout.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:39	30181/30181	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/wishlist.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/wishlist.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:39	32451/32451	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/team.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/team.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:39	30139/30139	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/team-details.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/team-details.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:39	29576/29576	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/project.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/project.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:40	29026/29026	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/project-details.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/project-details.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:40	27460/27460	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:32:58%20GMT	https://html.themeholy.com/webteck/demo/gallery.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/gallery.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:40	34772/34772	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/pricing.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/pricing.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
05:51:40	33725/33725	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2018:32:58%20GMT	https://html.themeholy.com/webteck/demo/faq.html	C:/Users/DUGHU/Desktop/siruis/html.themeholy.com/webteck/demo/faq.html	(from https://html.themeholy.com/webteck/demo/home-cyber-security-op.html)
